frame,trial,attempt,time_played,time_tag,level_size_y,player_pos,collision,current_input,current_drift,drift_variation,drift_type,level_done,visible_obstacles,last_walls_tile,adjacent_wall_tiles_x_pos,visible_drift_tiles,expectability,SoC,adjusted_time_tag,start_input,N_input,input_change,input_duration,drift_tile_onset,second_drift_tile_onset,drift_onset,N_drift,individual_drift_tile_variation,individual_drift_tile_direction,input_before_drift,input_countering_drift
859,4,1,14.6996910572052,16420.26261041,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1086, 240], [870, 366], [852, 600]]","[1368, 9450]",,"[[564, 72]]",,,16434.962301467207,1.0,17.0,1.0,0.19411325454711914,0,0,0,,B,Left,1,1
1593,4,1,27.57780599594116,16420.26261041,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1059, 12], [1257, 210], [1185, 336], [1329, 408], [987, 480], [735, 516], [951, 552], [1203, 660]]","[1395, 5046]",,"[[591, 726]]",,,16447.840416405943,1.0,33.0,0.0,0.11837077140808461,0,0,0,,B,Left,1,1
1607,4,1,27.81707262992859,16420.26261041,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1209, 126], [1137, 252], [1281, 324], [939, 396], [687, 432], [903, 468], [1155, 576]]","[1347, 4962]",,"[[543, 642]]",,,16448.07968303993,1.0,34.0,0.0,0.0544130802154541,0,0,0,,B,Left,1,1
1620,4,1,28.044638633728027,16420.26261041,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1185, 48], [1113, 174], [1257, 246], [915, 318], [663, 354], [879, 390], [1131, 498]]","[1323, 4884]",,"[[519, 564]]",,,16448.30724904373,1.0,35.0,0.0,0.12093663215637207,0,0,0,,B,Left,1,1
1647,4,1,28.54139924049377,16420.26261041,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1065, 12], [1209, 84], [867, 156], [615, 192], [831, 228], [1083, 336]]","[1287, 4722]",,"[[483, 402]]",,,16448.804009650496,1.0,36.0,1.0,0.13864207267761586,0,0,0,,B,Left,1,1
1751,4,1,30.394728183746334,16420.26261041,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1182, 216], [1020, 576], [1308, 612], [1254, 648]]","[1404, 4098]",,"[[600, 714]]",,,16450.657338593748,1.0,39.0,0.0,0.17153382301330922,0,0,0,,B,Left,1,1
1811,4,1,31.40799880027771,16420.26261041,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1086, 216], [1374, 252], [1320, 288], [942, 486]]","[1458, 3738]",,"[[654, 354]]",,,16451.67060921028,1.0,40.0,1.0,0.42975950241088867,0,0,0,,B,Left,1,1
1865,4,1,32.35899567604065,16420.26261041,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[786, 162], [984, 576], [714, 648], [1218, 702], [1218, 756]]","[1302, 3414]",,"[[498, 30]]",,,16452.621606086042,1.0,41.0,0.0,0.5024929046630859,0,0,0,,B,Left,1,1
491,3,2,8.37484860420227,17511.611111345002,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[771, 0], [789, 126], [1113, 162], [753, 216], [879, 450], [951, 522], [951, 702], [897, 792]]","[1251, 11658]",,"[[1353, 588]]",,,17519.985959949205,1.0,9.0,1.0,0.33208227157592773,0,0,0,,A,Right,1,1
690,3,2,11.785741090774536,17511.611111345002,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[966, 12], [768, 156], [1218, 156], [1308, 246], [1056, 480], [1110, 804]]","[1386, 10464]",,"[[582, 618]]",,,17523.396852435777,1.0,13.0,0.0,0.16564559936523438,0,0,0,,A,Left,1,1
727,3,2,12.42813277244568,17511.611111345002,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1368, 24], [1116, 258], [1170, 582], [954, 600], [1242, 672], [1332, 798]]","[1434, 10242]",,"[[630, 396]]",,,17524.039244117448,1.0,14.0,1.0,0.220317602157591,0,0,0,,A,Left,1,1
1666,3,2,29.041191577911377,17511.611111345002,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[663, 6], [681, 294], [1095, 312], [717, 348], [879, 366], [825, 384], [591, 402], [645, 438], [1131, 654], [861, 690]]","[1197, 4608]",,"[[393, 810]]",,,17540.652302922914,1.0,36.0,0.0,0.08797788619995117,1,0,1,6.0,A,Left,1,1
1744,3,2,30.40677046775818,17511.611111345002,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1095, 186], [825, 222], [1113, 384], [825, 672], [789, 690], [861, 798]]","[1173, 4140]",,"[[369, 342]]",,,17542.01788181276,1.0,37.0,1.0,0.11539030075073242,0,0,0,,A,Left,1,1
1016,3,1,17.67749547958374,17763.3482229,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1191, 126], [993, 612]]","[1401, 8508]",,"[[1503, 444]]",,,17781.025718379584,1.0,18.0,1.0,0.4297256469726598,0,0,0,,B,Right,1,1
1244,3,1,21.787691354751587,17763.3482229,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[948, 594]]","[1314, 7140]",,"[[1416, 786]]",,,17785.13591425475,1.0,23.0,0.0,0.25205135345458984,0,0,0,,B,Right,1,1
1284,3,1,22.485151290893555,17763.3482229,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1044, 354], [1296, 588], [936, 624], [774, 804]]","[1410, 6900]",,"[[1512, 546]]",,,17785.833374190894,1.0,24.0,0.0,0.12212491035461426,0,0,0,,B,Right,1,1
1306,3,1,22.871970653533936,17763.3482229,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1092, 222], [1344, 456], [984, 492], [822, 672], [1362, 744], [786, 780]]","[1446, 6768]",,"[[1548, 414]]",,,17786.220193553534,1.0,25.0,1.0,0.4658653736114502,0,0,0,,B,Right,1,1
1806,3,1,31.7304482460022,17763.3482229,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1014, 12], [726, 300], [690, 318], [762, 426], [384, 516], [402, 588], [834, 750], [780, 786]]","[1074, 3768]",,"[[1176, 690]]",,,17795.078671146002,1.0,32.0,0.0,0.1094663143157959,0,0,0,,B,Right,1,1
1815,3,1,31.891324758529663,17763.3482229,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[768, 246], [732, 264], [804, 372], [426, 462], [444, 534], [876, 696], [822, 732]]","[1116, 3714]",,"[[1218, 636]]",,,17795.23954765853,1.0,33.0,0.0,0.11316776275634766,0,0,0,,B,Right,1,1
1849,3,1,32.51278829574585,17763.3482229,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[810, 42], [774, 60], [846, 168], [468, 258], [486, 330], [918, 492], [864, 528]]","[1146, 3510]",,"[[1248, 432]]",,,17795.861011195746,1.0,34.0,1.0,0.0433962345123291,0,0,0,,B,Right,1,1
1868,3,1,32.85981035232544,17763.3482229,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[828, 54], [450, 144], [468, 216], [900, 378], [846, 414], [1008, 774], [810, 792]]","[1128, 3396]",,"[[1230, 318]]",,,17796.208033252326,1.0,35.0,0.0,0.12029790878295898,0,0,0,,B,Right,1,1
1972,3,1,34.7267119884491,17763.3482229,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1245, 150], [1047, 168], [1209, 204], [705, 312], [687, 312], [813, 744], [903, 762]]","[1365, 2772]",,"[[561, 360]]",,,17798.07493488845,1.0,38.0,1.0,0.1814098358154297,0,0,0,,B,Left,1,1
760,1,1,13.18560791015625,17117.10950144,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[735, 42], [843, 186], [1077, 492], [1023, 726], [771, 798]]","[1137, 10044]",,"[[333, 558]]",,,17130.295109350158,1.0,26.0,1.0,0.4431428909301758,0,0,0,,B,Left,1,1
796,1,1,13.807939052581789,17117.10950144,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1239, 276], [1185, 510], [933, 582], [951, 726]]","[1287, 9828]",,"[[483, 342]]",,,17130.917440492583,1.0,27.0,1.0,0.17042994499206365,0,0,0,,B,Left,1,1
1414,1,1,24.66919183731079,17117.10950144,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1410, 96], [1122, 114], [1338, 150]]","[1458, 6120]",,"[[1560, 774]]",,,17141.778693277312,1.0,55.0,1.0,0.473081111907959,0,0,0,,B,Right,1,1
1443,1,1,25.17882823944092,17117.10950144,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[828, 696], [1422, 696], [1368, 714], [900, 768], [1422, 804]]","[1470, 5946]",,"[[1572, 600]]",,,17142.288329679443,1.0,56.0,0.0,0.4485254287719691,0,0,0,,B,Right,1,1
1471,1,1,25.678962469100952,17117.10950144,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[804, 528], [1398, 528], [1344, 546], [876, 600], [1398, 636]]","[1446, 5778]",,"[[1548, 432]]",,,17142.788463909103,1.0,57.0,0.0,0.4587240219116211,0,0,0,,B,Right,1,1
1710,1,1,29.82156872749329,17117.10950144,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1098, 30], [666, 48], [1080, 156], [1134, 300], [864, 804], [1188, 714], [954, 714]]","[1302, 4344]",,"[[498, 366]]",,,17146.931070167495,1.0,66.0,1.0,0.1402363777160609,0,0,0,,B,Left,1,1
527,6,1,9.07569408416748,16360.548752415,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1110, 72], [570, 72], [876, 162], [840, 198], [642, 198], [1092, 270], [714, 504], [912, 522], [876, 540], [1164, 810]]","[1212, 11442]",,"[[1314, 804]]",,,16369.624446499167,1.0,6.0,0.0,0.13773822784424006,0,0,0,,A,Right,1,1
574,6,1,9.912342071533203,16360.548752415,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[660, 222], [858, 240], [822, 258], [1110, 528], [858, 654], [714, 762]]","[1170, 11160]",,"[[1272, 522]]",,,16370.461094486533,1.0,7.0,1.0,0.618806838989256,0,0,0,,A,Right,1,1
952,6,1,16.509336709976196,16360.548752415,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1218, 24], [1074, 330], [1236, 384], [1002, 510], [768, 546], [1200, 546]]","[1404, 8892]",,"[[1506, 774]]",,,16377.058089124976,1.0,14.0,0.0,0.12319540977478027,0,0,0,,A,Right,1,1
1001,6,1,17.384222507476807,16360.548752415,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1122, 36], [1284, 90], [1050, 216], [816, 252], [1248, 252], [1158, 648], [834, 720], [1140, 756]]","[1440, 8598]",,"[[1542, 480]]",,,16377.932974922476,1.0,15.0,1.0,0.17721796035766602,0,0,0,,A,Right,1,1
1810,6,1,31.613583087921143,16360.548752415,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1167, 114], [1131, 204], [1221, 204], [843, 222], [1275, 564], [1095, 618]]","[1299, 3744]",,"[[495, 702]]",,,16392.162335502922,1.0,30.0,1.0,0.20226645469665883,0,0,0,,A,Left,1,1
1849,6,1,32.32613205909729,16360.548752415,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1347, 330], [1167, 384], [1005, 636], [951, 708]]","[1359, 3510]",,"[[555, 468]]",,,16392.8748844741,1.0,31.0,1.0,0.2042839527130127,0,0,0,,A,Left,1,1
1879,6,1,32.851393938064575,16360.548752415,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1269, 150], [1089, 204], [927, 456], [873, 528]]","[1281, 3330]",,"[[477, 288]]",,,16393.400146353066,1.0,32.0,0.0,0.25190019607543945,0,0,0,,A,Left,1,1
1925,6,1,33.68530058860779,16360.548752415,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[837, 180], [783, 252], [747, 648]]","[1203, 3054]",,"[[399, 12]]",,,16394.23405300361,1.0,33.0,1.0,0.12759876251220703,0,0,0,,A,Left,1,1
2005,6,1,35.11731457710266,16360.548752415,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[837, 168], [765, 366], [1017, 492], [1215, 582], [837, 636]]","[1293, 2574]",,"[[1395, 630]]",,,16395.666066992104,1.0,35.0,0.0,0.10886693000794168,0,0,0,,A,Right,1,1
2049,6,1,35.91798710823059,16360.548752415,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[807, 102], [1059, 228], [1257, 318], [879, 372], [825, 570], [1095, 660], [735, 696], [879, 804]]","[1323, 2310]",,"[[1425, 366]]",,,16396.46673952323,1.0,36.0,1.0,0.1449871063232422,0,0,0,,A,Right,1,1
272,6,1,4.600247383117676,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1206, 360], [936, 630], [774, 630]]","[1344, 12972]",,"[[540, 714]]",,,17638.38773982312,1.0,8.0,1.0,0.1329042911529541,0,0,0,,B,Left,1,1
300,6,1,5.073027610778809,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1152, 192], [882, 462], [720, 462], [864, 678]]","[1290, 12804]",,"[[486, 546]]",,,17638.86052005078,1.0,9.0,0.0,0.10831451416015625,0,0,0,,B,Left,1,1
324,6,1,5.481732130050659,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1110, 48], [840, 318], [678, 318], [822, 534], [894, 786]]","[1248, 12660]",,"[[444, 402]]",,,17639.269224570053,1.0,10.0,0.0,0.08677911758422852,0,0,0,,B,Left,1,1
731,6,1,12.58720588684082,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1080, 252], [1476, 342], [954, 576], [1134, 702], [1134, 810]]","[1524, 10218]",,"[[720, 750]]",,,17646.374698326843,1.0,18.0,0.0,0.44828343391418457,0,0,0,,B,Left,1,1
770,6,1,13.263047218322754,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[918, 18], [1314, 108], [792, 342], [972, 468], [972, 576], [702, 792]]","[1362, 9984]",,"[[558, 516]]",,,17647.050539658325,1.0,19.0,0.0,0.2910890579223615,0,0,0,,B,Left,1,1
1276,6,1,22.27612328529358,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1080, 258], [1206, 294], [882, 546], [846, 708], [1026, 798]]","[1362, 6948]",,"[[1464, 792]]",,,17656.063615725296,1.0,35.0,1.0,0.08995842933654785,0,0,0,,B,Right,1,1
1290,6,1,22.519062995910645,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1044, 174], [1170, 210], [846, 462], [810, 624], [990, 714]]","[1326, 6864]",,"[[1428, 708]]",,,17656.306555435913,1.0,36.0,0.0,0.10323357582092285,0,0,0,,B,Right,1,1
1309,6,1,22.848586320877075,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1002, 60], [1128, 96], [804, 348], [768, 510], [948, 600]]","[1284, 6750]",,"[[1386, 594]]",,,17656.63607876088,1.0,37.0,0.0,0.23848915100097656,0,0,0,,B,Right,1,1
1340,6,1,23.383256196975708,17633.787492440002,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[714, 162], [678, 324], [858, 414], [1164, 702], [768, 756]]","[1194, 6564]",,"[[1296, 408]]",,,17657.170748636978,1.0,38.0,0.0,0.13219785690307617,0,0,0,,B,Right,1,1
1731,6,1,30.233885526657104,17633.787492440002,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1215, 120], [801, 138], [1179, 210], [1143, 372], [1125, 588], [1089, 678], [1179, 678], [801, 696]]","[1257, 4218]",,"[[453, 402]]",,,17664.02137796666,1.0,47.0,1.0,0.1851966381072998,0,0,0,,B,Left,1,1
650,4,2,11.30608868598938,17387.693771375,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1107, 108], [837, 360], [819, 648], [621, 648]]","[1263, 10704]",,"[[1365, 642]]",,,17398.99986006099,1.0,13.0,0.0,0.11353850364685059,0,0,0,,B,Right,1,1
791,4,2,13.823277473449709,17387.693771375,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[654, 36], [762, 234], [546, 360], [528, 378], [852, 648], [636, 774]]","[1146, 9858]",,"[[342, 480]]",,,17401.51704884845,1.0,15.0,1.0,0.592857360839842,0,0,0,,B,Left,1,1
1590,4,2,28.07107925415039,17387.693771375,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1017, 30], [1215, 228], [1143, 354], [1287, 426], [945, 498], [693, 534], [909, 570], [1161, 678]]","[1353, 5064]",,"[[549, 744]]",,,17415.76485062915,1.0,29.0,0.0,0.12263512611388805,0,0,0,,B,Left,1,1
1613,4,2,28.47005772590637,17387.693771375,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1167, 90], [1095, 216], [1239, 288], [897, 360], [645, 396], [861, 432], [1113, 540]]","[1305, 4926]",,"[[501, 606]]",,,17416.163829100908,1.0,30.0,0.0,0.11796641349792836,0,0,0,,B,Left,1,1
1650,4,2,29.126028299331665,17387.693771375,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1191, 66], [849, 138], [597, 174], [813, 210], [1065, 318]]","[1269, 4704]",,"[[465, 384]]",,,17416.819799674333,1.0,31.0,1.0,0.1438744068145752,0,0,0,,B,Left,1,1
1752,4,2,30.9443416595459,17387.693771375,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1182, 210], [1020, 570], [1308, 606], [1254, 642]]","[1404, 4092]",,"[[600, 708]]",,,17418.638113034547,1.0,33.0,0.0,0.14404702186584473,0,0,0,,B,Left,1,1
1781,4,2,31.478496551513672,17387.693771375,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1236, 36], [1074, 396], [1362, 432], [1308, 468], [930, 666]]","[1458, 3918]",,"[[654, 534]]",,,17419.172267926515,1.0,34.0,0.0,0.110817432403568,0,0,0,,B,Left,1,1
1810,4,2,32.00342392921448,17387.693771375,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1116, 222], [1404, 258], [1350, 294], [972, 492]]","[1488, 3744]",,"[[684, 360]]",,,17419.697195304216,1.0,35.0,1.0,0.47942566871643066,0,0,0,,B,Left,1,1
584,5,1,10.079395055770874,16712.004984965002,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1062, 108], [630, 180], [1260, 216], [756, 252], [1188, 306], [954, 576], [990, 612], [756, 720]]","[1308, 11100]",,"[[504, 426]]",,,16722.084380020773,1.0,7.0,1.0,0.14034390449523748,0,0,0,,A,Left,1,1
789,5,1,13.702925443649292,16712.004984965002,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[675, 48], [819, 66], [819, 138], [639, 534], [1125, 570], [657, 624], [891, 750], [1179, 768]]","[1275, 9870]",,"[[471, 708]]",,,16725.70791040865,1.0,11.0,1.0,0.10651993751525879,0,0,0,,A,Left,1,1
818,5,1,14.207479000091553,16712.004984965002,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[681, 360], [1167, 396], [699, 450], [933, 576], [1221, 594], [1023, 684], [663, 702]]","[1305, 9696]",,"[[501, 534]]",,,16726.212463965094,1.0,12.0,1.0,0.10998654365539551,0,0,0,,A,Left,1,1
842,5,1,14.636768341064451,16712.004984965002,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[639, 216], [1125, 252], [657, 306], [891, 432], [1179, 450], [981, 540], [621, 558]]","[1263, 9552]",,"[[459, 390]]",,,16726.641753306067,1.0,13.0,0.0,0.14817857742309748,0,0,0,,A,Left,1,1
1552,5,1,27.08944058418274,16712.004984965002,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1119, 60], [705, 168], [1065, 582]]","[1305, 5292]",,"[[1407, 558]]",,,16739.094425549185,1.0,29.0,0.0,0.1271901130676305,0,0,0,,A,Right,1,1
2020,5,1,35.334721326828,16712.004984965002,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1368, 60], [1404, 150], [1098, 222]]","[1470, 2484]",,"[[666, 756]]",,,16747.33970629183,1.0,35.0,1.0,0.41224145889282227,0,0,0,,A,Left,1,1
2092,5,1,36.60024070739746,16712.004984965002,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[966, 600], [1164, 456]]","[1332, 2052]",,"[[528, 324]]",,,16748.6052256724,1.0,36.0,1.0,0.4499943256378174,0,0,0,,A,Left,1,1
2143,5,1,37.48864436149597,16712.004984965002,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1128, 294], [1002, 528], [1326, 150]]","[1482, 1746]",,"[[678, 18]]",,,16749.4936293265,1.0,37.0,1.0,0.5989711284637451,0,0,0,,A,Left,1,1
1926,3,2,33.52078461647034,16042.1278109,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1245, 30], [1191, 66], [1353, 426], [1155, 444], [1317, 480], [813, 588], [795, 588]]","[1473, 3048]",,"[[669, 636]]",,,16075.64859551647,1.0,28.0,0.0,0.241379976272583,0,0,0,,B,Right,1,1
528,6,1,9.08578395843506,17703.088214505,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1119, 66], [579, 66], [885, 156], [849, 192], [651, 192], [1101, 264], [723, 498], [921, 516], [885, 534], [1173, 804]]","[1221, 11436]",,"[[1323, 798]]",,,17712.173998463437,1.0,7.0,1.0,0.13753485679626287,0,0,0,,A,Right,1,1
578,6,1,9.947810411453249,17703.088214505,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[669, 198], [867, 216], [831, 234], [1119, 504], [867, 630], [723, 738]]","[1179, 11136]",,"[[1281, 498]]",,,17713.036024916455,1.0,8.0,1.0,0.6857116222381574,0,0,0,,A,Right,1,1
1014,6,1,17.565890073776245,17703.088214505,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1287, 12], [1053, 138], [819, 174], [1251, 174], [1161, 570], [837, 642], [1143, 678], [1125, 768]]","[1443, 8520]",,"[[1545, 402]]",,,17720.654104578778,1.0,15.0,1.0,0.1310887336730957,0,0,0,,A,Right,1,1
1083,6,1,18.77664613723755,17703.088214505,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1200, 156], [876, 228], [1182, 264], [1164, 354], [1254, 696]]","[1482, 8106]",,[],,,17721.86486064224,1.0,17.0,0.0,0.13931512832641602,0,0,0,,A,Right,1,1
1809,6,1,31.589181661605835,17703.088214505,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1116, 120], [1080, 210], [1170, 210], [792, 228], [1224, 570], [1044, 624]]","[1248, 3750]",,"[[444, 708]]",,,17734.677396166608,1.0,31.0,0.0,0.24696350097656605,0,0,0,,A,Left,1,1
1850,6,1,32.30886197090149,17703.088214505,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1314, 324], [1134, 378], [972, 630], [918, 702]]","[1338, 3504]",,"[[534, 462]]",,,17735.397076475903,1.0,32.0,0.0,0.3832862377166748,0,0,0,,A,Left,1,1
1927,6,1,33.72004055976868,17703.088214505,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1056, 168], [1002, 240], [966, 636]]","[1419, 3042]",,"[[615, 0]]",,,17736.80825506477,1.0,35.0,0.0,0.05032157897949219,0,0,0,,A,Left,1,1
264,2,1,4.475759506225586,17879.43471942,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1236, 444], [1344, 480], [768, 534], [714, 786]]","[1356, 13020]",,"[[552, 726]]",,,17883.910478926227,1.0,10.0,1.0,0.18592286109924316,0,0,0,,B,Left,1,1
313,2,1,5.312914848327637,17879.43471942,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1164, 150], [1272, 186], [696, 240], [642, 492], [894, 528], [912, 690]]","[1284, 12726]",,"[[480, 432]]",,,17884.74763426833,1.0,11.0,0.0,0.4185929298400879,0,0,0,,B,Left,1,1
515,2,1,8.755778312683105,17879.43471942,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[609, 270], [861, 486], [1041, 648], [1167, 720], [1239, 774]]","[1251, 11514]",,"[[447, 696]]",,,17888.190497732685,1.0,15.0,0.0,0.04978322982788086,0,0,0,,B,Left,1,1
545,2,1,9.25864291191101,17879.43471942,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[585, 90], [837, 306], [1017, 468], [1143, 540], [1215, 594], [693, 720], [1035, 738], [1017, 774], [747, 810]]","[1239, 11334]",,"[[435, 516]]",,,17888.693362331913,1.0,16.0,1.0,0.19626760482788086,0,0,0,,B,Left,1,1
371,5,1,6.3549230098724365,15666.363818535,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[720, 18], [1278, 198], [1044, 414], [738, 504], [1206, 594], [1080, 666]]","[1392, 12378]",,"[[1494, 714]]",,,15672.718741544872,1.0,10.0,0.0,0.1151888370513916,0,0,0,,B,Right,1,1
2018,5,1,35.268378019332886,15666.363818535,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1335, 72], [1371, 162], [1065, 234]]","[1437, 2496]",,"[[633, 768]]",,,15701.632196554332,1.0,44.0,0.0,0.06908464431762695,0,0,0,,B,Right,1,1
2031,5,1,35.49044919013977,15666.363818535,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1341, 84], [1035, 156]]","[1407, 2418]",,"[[603, 690]]",,,15701.854267725139,1.0,45.0,0.0,0.06693339347839355,0,0,0,,B,Right,1,1
2043,5,1,35.70189189910889,15666.363818535,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1311, 12], [1005, 84], [1221, 750]]","[1377, 2346]",,"[[573, 618]]",,,15702.065710434108,1.0,46.0,0.0,0.26553916931152344,0,0,0,,B,Right,1,1
2072,5,1,36.20725345611572,15666.363818535,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[927, 720], [1125, 576]]","[1293, 2172]",,"[[489, 444]]",,,15702.571071991115,1.0,47.0,1.0,0.6612181663513184,0,0,0,,B,Right,1,1
